article,paragraph,text,E_id,fromID,fromText,toID,toText,relationship,fromSpan,fromVerb,fromPOS,toSpan,toVerb,toPOS
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E23,V2,come,V9,s,vague,36~40,come,VBP,244~245,s,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E24,V3,said,V4,is,vague,83~87,said,VBD,96~98,is,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E26,V3,said,V6,gone,vague,83~87,said,VBD,157~161,gone,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E27,V3,said,V7,done,vague,83~87,said,VBD,223~227,done,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E28,V3,said,V8,see,vague,83~87,said,VBD,231~234,see,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E29,V3,said,V9,s,vague,83~87,said,VBD,244~245,s,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E31,V4,is,V6,gone,vague,96~98,is,VBZ,157~161,gone,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E32,V4,is,V7,done,vague,96~98,is,VBZ,223~227,done,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E33,V4,is,V8,see,vague,96~98,is,VBZ,231~234,see,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E34,V4,is,V9,s,before,96~98,is,VBZ,244~245,s,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E39,V6,gone,V7,done,after,157~161,gone,VBN,223~227,done,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E40,V6,gone,V8,see,before,157~161,gone,VBN,231~234,see,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E41,V6,gone,V9,s,vague,157~161,gone,VBN,244~245,s,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E42,V7,done,V8,see,before,223~227,done,VBN,231~234,see,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E43,V7,done,V9,s,vague,223~227,done,VBN,244~245,s,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0039.xml,"“You have to anticipate how they’ll come after you, because they will,” Mr. Loeser said. “Oprah is one of the most beloved people in America. But has anyone gone through every minute and every hour of every show she’s ever done to see if there’s anything controversial? Because someone will.”
",E44,V8,see,V9,s,vague,231~234,see,VB,244~245,s,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0013.xml,"Those circumstances have obviously changed drastically. With Mr. Trump in office, the next Democratic race appears wide open, and many friends and potential donors are urging Mr. Schultz to run.
",E4,V1,changed,V2,appears,vague,35~42,changed,VBN,107~114,appears,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0013.xml,"Those circumstances have obviously changed drastically. With Mr. Trump in office, the next Democratic race appears wide open, and many friends and potential donors are urging Mr. Schultz to run.
",E5,V1,changed,V3,urging,before,35~42,changed,VBN,168~174,urging,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0013.xml,"Those circumstances have obviously changed drastically. With Mr. Trump in office, the next Democratic race appears wide open, and many friends and potential donors are urging Mr. Schultz to run.
",E6,V1,changed,V4,run,before,35~42,changed,VBN,190~193,run,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0013.xml,"Those circumstances have obviously changed drastically. With Mr. Trump in office, the next Democratic race appears wide open, and many friends and potential donors are urging Mr. Schultz to run.
",E7,V2,appears,V3,urging,vague,107~114,appears,VBZ,168~174,urging,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0013.xml,"Those circumstances have obviously changed drastically. With Mr. Trump in office, the next Democratic race appears wide open, and many friends and potential donors are urging Mr. Schultz to run.
",E8,V2,appears,V4,run,vague,107~114,appears,VBZ,190~193,run,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0013.xml,"Those circumstances have obviously changed drastically. With Mr. Trump in office, the next Democratic race appears wide open, and many friends and potential donors are urging Mr. Schultz to run.
",E9,V3,urging,V4,run,before,168~174,urging,VBG,190~193,run,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0007.xml,"Boldface corporate names widely discussed as contenders for the next Democratic presidential nomination include chief executives like Howard Schultz of Starbucks, Robert A. Iger of Disney and Marc Benioff of Salesforce.com, along with Sheryl Sandberg, the Facebook chief operating officer, and Oprah Winfrey, chairwoman and chief executive of Harpo Inc., which owns half of the Oprah Winfrey Network.
",E0,V0,discussed,V1,include,simultaneous,32~41,discussed,VBN,104~111,include,VBP
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0007.xml,"Boldface corporate names widely discussed as contenders for the next Democratic presidential nomination include chief executives like Howard Schultz of Starbucks, Robert A. Iger of Disney and Marc Benioff of Salesforce.com, along with Sheryl Sandberg, the Facebook chief operating officer, and Oprah Winfrey, chairwoman and chief executive of Harpo Inc., which owns half of the Oprah Winfrey Network.
",E2,V0,discussed,V3,owns,after,32~41,discussed,VBN,361~365,owns,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0007.xml,"Boldface corporate names widely discussed as contenders for the next Democratic presidential nomination include chief executives like Howard Schultz of Starbucks, Robert A. Iger of Disney and Marc Benioff of Salesforce.com, along with Sheryl Sandberg, the Facebook chief operating officer, and Oprah Winfrey, chairwoman and chief executive of Harpo Inc., which owns half of the Oprah Winfrey Network.
",E4,V1,include,V3,owns,after,104~111,include,VBP,361~365,owns,VBZ
