article,paragraph,text,E_id,fromID,fromText,toID,toText,relationship,fromSpan,fromVerb,fromPOS,toSpan,toVerb,toPOS
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E14,V1,came,V5,be,vague,67~71,came,VBD,146~148,be,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E15,V1,came,V6,defeat,before,67~71,came,VBD,167~173,defeat,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E19,V1,came,V10,seemed,vague,67~71,came,VBD,267~273,seemed,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E20,V1,came,V11,win,before,67~71,came,VBD,284~287,win,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E21,V2,making,V3,backed,after,81~87,making,VBG,109~115,backed,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E23,V2,making,V5,be,vague,81~87,making,VBG,146~148,be,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E24,V2,making,V6,defeat,before,81~87,making,VBG,167~173,defeat,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E25,V2,making,V7,seemed,vague,81~87,making,VBG,192~198,seemed,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E28,V2,making,V10,seemed,vague,81~87,making,VBG,267~273,seemed,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E29,V2,making,V11,win,before,81~87,making,VBG,284~287,win,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E31,V3,backed,V5,be,vague,109~115,backed,VBD,146~148,be,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E32,V3,backed,V6,defeat,before,109~115,backed,VBD,167~173,defeat,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E36,V3,backed,V10,seemed,vague,109~115,backed,VBD,267~273,seemed,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E37,V3,backed,V11,win,before,109~115,backed,VBD,284~287,win,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E38,V4,concluding,V5,be,vague,126~136,concluding,VBG,146~148,be,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E40,V4,concluding,V7,seemed,vague,126~136,concluding,VBG,192~198,seemed,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E45,V5,be,V6,defeat,vague,146~148,be,VB,167~173,defeat,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E49,V5,be,V10,seemed,after,146~148,be,VB,267~273,seemed,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E50,V5,be,V11,win,vague,146~148,be,VB,284~287,win,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E51,V6,defeat,V7,seemed,vague,167~173,defeat,VB,192~198,seemed,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E54,V6,defeat,V10,seemed,vague,167~173,defeat,VB,267~273,seemed,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E59,V7,seemed,V11,win,vague,192~198,seemed,VBD,284~287,win,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E62,V8,have,V11,win,before,202~206,have,VB,284~287,win,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0012.xml,"Mr. Schultz, 63, with a fortune estimated by Forbes at $3 billion, came close to making a bid last year, but backed out after concluding it would be very difficult to defeat Mrs. Clinton, who seemed to have the Democratic nomination all but locked up and at the time seemed likely to win the presidency.",E65,V10,seemed,V11,win,vague,267~273,seemed,VBD,284~287,win,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0017.xml,"Last year Mr. Iger, 66, told The Hollywood Reporter that “a lot of people — a lot — have urged me to seek political office,” and last week the entertainment publication fueled renewed speculation when it reported that Mr. Iger had discussed the possibility with Mr. Bloomberg.",E0,V0,told,V1,urged,after,24~28,told,VBD,89~94,urged,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0017.xml,"Last year Mr. Iger, 66, told The Hollywood Reporter that “a lot of people — a lot — have urged me to seek political office,” and last week the entertainment publication fueled renewed speculation when it reported that Mr. Iger had discussed the possibility with Mr. Bloomberg.",E2,V0,told,V3,fueled,before,24~28,told,VBD,169~175,fueled,VBD
