POS1,POS2,BEFORE_1,AFTER_1,BEFORE_2,AFTER_2,DISTANCE,MODAL,TEMP_BEFORE,TEMP_AFTER,TEMP_SINCE,SYN,DERIVATION,RELATION
VBN,VBD,VBP,DT,",",RBR,21,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VBZ,VBP,DT,NNP,DT,37,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBP,DT,RB,JJ,45,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBP,DT,NN,IN,62,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,PRP,",",RBR,13,0,0.0,0.0,0.0,0,0,after
VBD,VBZ,NNP,PRP,NNP,DT,29,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,PRP,RB,JJ,37,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,PRP,NN,IN,54,0,0.0,0.0,0.0,1,0,vague
VBD,VBZ,",",RBR,NNP,DT,16,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,",",RBR,RB,JJ,24,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,",",RBR,NN,IN,41,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,NNP,DT,RB,JJ,8,0,0.0,0.0,0.0,1,0,vague
VBZ,VBN,NNP,DT,NN,IN,25,0,0.0,0.0,0.0,1,0,vague
VBN,VBN,RB,JJ,NN,IN,17,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,TO,TO,",",2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBP,NNP,TO,PRP,IN,7,0,0.0,0.0,0.0,0,0,before
VBD,VBG,NNP,TO,VBP,TO,11,0,0.0,0.0,0.0,1,0,before
VBD,VB,NNP,TO,TO,IN,13,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,TO,PRP,",",27,0,0.0,0.0,0.0,0,0,before
VBD,VBG,NNP,TO,VB,.,37,0,0.0,0.0,0.0,0,0,before
VB,VBP,TO,",",PRP,IN,5,0,0.0,0.0,0.0,1,0,before
VB,VBG,TO,",",VBP,TO,9,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,",",TO,IN,11,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,",",PRP,",",25,0,0.0,0.0,0.0,0,0,before
VB,VBG,TO,",",VB,.,35,0,0.0,0.0,0.0,0,0,before
VBP,VBG,PRP,IN,VBP,TO,4,0,0.0,0.0,0.0,0,0,before
VBP,VB,PRP,IN,TO,IN,6,0,0.0,0.0,0.0,0,0,before
VBP,VBD,PRP,IN,PRP,",",20,0,0.0,0.0,0.0,0,0,before
VBP,VBG,PRP,IN,VB,.,30,0,0.0,0.0,0.0,0,0,before
VBG,VB,VBP,TO,TO,IN,2,0,0.0,0.0,0.0,1,0,simultaneous
VBG,VBD,VBP,TO,PRP,",",16,0,0.0,0.0,0.0,0,0,after
VBG,VBG,VBP,TO,VB,.,26,0,0.0,0.0,0.0,1,0,simultaneous
VB,VBD,TO,IN,PRP,",",14,0,0.0,0.0,0.0,0,0,after
VB,VBG,TO,IN,VB,.,24,0,0.0,0.0,0.0,1,0,simultaneous
VBD,VBG,PRP,",",VB,.,10,0,0.0,0.0,0.0,0,0,before
VBZ,VBZ,NNP,),RB,JJ,15,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NNP,),NN,DT,29,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NNP,),CC,DT,33,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,NNP,),VBZ,IN,42,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NNP,),CC,DT,60,0,1.0,0.0,0.0,0,0,vague
VBZ,VBN,NNP,),VBD,DT,72,0,1.0,0.0,0.0,1,0,vague
VBZ,VBD,RB,JJ,NN,DT,14,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,RB,JJ,CC,DT,18,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,RB,JJ,VBZ,IN,27,0,0.0,0.0,0.0,1,0,vague
VBZ,VBD,RB,JJ,CC,DT,45,0,1.0,0.0,0.0,0,0,vague
VBZ,VBN,RB,JJ,VBD,DT,57,0,1.0,0.0,0.0,1,0,vague
VBD,VBD,NN,DT,CC,DT,4,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NN,DT,VBZ,IN,13,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NN,DT,CC,DT,31,0,1.0,0.0,0.0,1,1,vague
VBD,VBN,NN,DT,VBD,DT,43,0,1.0,0.0,0.0,0,0,vague
VBD,VBN,CC,DT,VBZ,IN,9,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,CC,DT,CC,DT,27,0,1.0,0.0,0.0,0,0,vague
VBD,VBN,CC,DT,VBD,DT,39,0,1.0,0.0,0.0,0,0,vague
VBN,VBD,VBZ,IN,CC,DT,18,0,1.0,0.0,0.0,0,0,vague
VBN,VBN,VBZ,IN,VBD,DT,30,0,1.0,0.0,0.0,0,0,vague
VBD,VBN,CC,DT,VBD,DT,12,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,VBZ,DT,",",IN,6,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VBZ,VBZ,DT,PRP,PRP$,9,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VB,VBZ,DT,TO,DT,26,0,0.0,0.0,0.0,0,0,before
VBG,VBZ,",",IN,PRP,PRP$,3,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VB,",",IN,TO,DT,20,0,0.0,0.0,0.0,0,0,before
VBZ,VB,PRP,PRP$,TO,DT,17,0,0.0,0.0,0.0,0,0,before
VB,VB,MD,NNP,VBD,TO,12,0,0.0,0.0,0.0,0,0,after
VB,VB,MD,NNP,MD,RB,22,1,0.0,0.0,0.0,0,0,vague
VB,VB,MD,NNP,TO,",",28,1,0.0,0.0,0.0,0,0,before
VB,VB,VBD,TO,MD,RB,10,1,0.0,0.0,0.0,0,0,vague
VB,VB,VBD,TO,TO,",",16,1,0.0,0.0,0.0,0,0,before
VB,VB,MD,RB,TO,",",6,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,",",",",TO,2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,PRP,",",NN,NN,7,0,0.0,0.0,0.0,0,0,after
VBD,VBN,PRP,",",RB,IN,18,0,0.0,0.0,0.0,0,0,after
VBD,VBG,PRP,",",JJ,NN,27,0,0.0,0.0,0.0,0,0,after
VBG,VBD,",",TO,NN,NN,5,0,0.0,0.0,0.0,0,0,after
VBG,VBN,",",TO,RB,IN,16,0,0.0,0.0,0.0,0,0,after
VBG,VBG,",",TO,JJ,NN,25,0,0.0,0.0,0.0,0,0,after
VBD,VBN,NN,NN,RB,IN,11,0,0.0,0.0,0.0,0,0,after
VBD,VBG,NN,NN,JJ,NN,20,0,0.0,0.0,0.0,0,0,before
VBN,VBG,RB,IN,JJ,NN,9,0,0.0,0.0,0.0,0,0,before
VBZ,VBZ,RB,JJ,WP,DT,8,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,RB,JJ,NN,IN,12,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,RB,JJ,RB,CD,23,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,RB,JJ,",",DT,27,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,RB,JJ,RBS,IN,48,0,0.0,0.0,0.0,1,0,vague
VBZ,VBN,WP,DT,NN,IN,4,0,0.0,0.0,0.0,0,0,before
VBZ,VBN,WP,DT,RB,CD,15,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,WP,DT,",",DT,19,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,WP,DT,RBS,IN,40,0,0.0,0.0,0.0,1,0,vague
VBN,VBN,NN,IN,RB,CD,11,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,NN,IN,",",DT,15,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,NN,IN,RBS,IN,36,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,RB,CD,",",DT,4,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,RB,CD,RBS,IN,25,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,",",DT,RBS,IN,21,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBZ,DT,PRP,NNP,9,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBZ,DT,IN,CD,20,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBZ,DT,TO,NNS,40,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBZ,DT,NNS,PRP$,42,0,0.0,0.0,0.0,0,0,before
VBN,VBZ,VBZ,DT,NNP,VBZ,50,0,0.0,0.0,0.0,0,0,before
VBN,VBN,VBZ,DT,RB,IN,53,0,0.0,0.0,0.0,1,0,before
VBN,VBD,VBZ,DT,NNP,DT,60,0,0.0,0.0,0.0,1,0,vague
VBN,VBD,VBZ,DT,CC,VB,70,0,0.0,0.0,0.0,0,0,vague
VBN,VB,VBZ,DT,VBD,DT,71,0,0.0,0.0,0.0,0,0,vague
VBN,VB,VBZ,DT,TO,NNS,78,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,VBZ,DT,NNS,NNP,80,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,NNP,IN,CD,11,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,NNP,TO,NNS,31,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,NNP,NNS,PRP$,33,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,PRP,NNP,NNP,VBZ,41,0,0.0,0.0,0.0,0,0,before
VBD,VBN,PRP,NNP,RB,IN,44,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,NNP,NNP,DT,51,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,NNP,CC,VB,61,0,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,NNP,VBD,DT,62,0,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,NNP,TO,NNS,69,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,NNP,NNS,NNP,71,0,0.0,0.0,0.0,0,0,vague
VBG,VB,IN,CD,TO,NNS,20,0,0.0,0.0,0.0,0,0,before
VBG,VB,IN,CD,NNS,PRP$,22,0,0.0,0.0,0.0,0,0,before
VBG,VBZ,IN,CD,NNP,VBZ,30,0,0.0,0.0,0.0,0,0,before
VBG,VBN,IN,CD,RB,IN,33,0,0.0,0.0,0.0,0,0,before
VBG,VBD,IN,CD,NNP,DT,40,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,CD,CC,VB,50,0,0.0,0.0,0.0,0,0,vague
VBG,VB,IN,CD,VBD,DT,51,0,0.0,0.0,0.0,0,0,vague
VBG,VB,IN,CD,TO,NNS,58,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,IN,CD,NNS,NNP,60,0,0.0,0.0,0.0,0,0,vague
VB,VB,TO,NNS,NNS,PRP$,2,0,0.0,0.0,0.0,0,0,before
VB,VBZ,TO,NNS,NNP,VBZ,10,0,0.0,0.0,0.0,0,0,before
VB,VBN,TO,NNS,RB,IN,13,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,NNS,NNP,DT,20,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,NNS,CC,VB,30,0,0.0,0.0,0.0,1,0,vague
VB,VB,TO,NNS,VBD,DT,31,0,0.0,0.0,0.0,0,0,vague
VB,VB,TO,NNS,TO,NNS,38,0,0.0,0.0,0.0,0,0,vague
VB,VBG,TO,NNS,NNS,NNP,40,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,NNS,PRP$,NNP,VBZ,8,0,0.0,0.0,0.0,0,0,before
VB,VBN,NNS,PRP$,RB,IN,11,0,0.0,0.0,0.0,0,0,before
VB,VBD,NNS,PRP$,NNP,DT,18,0,0.0,0.0,0.0,0,0,vague
VB,VBD,NNS,PRP$,CC,VB,28,0,0.0,0.0,0.0,0,0,vague
VB,VB,NNS,PRP$,VBD,DT,29,0,0.0,0.0,0.0,0,0,vague
VB,VB,NNS,PRP$,TO,NNS,36,0,0.0,0.0,0.0,0,0,vague
VB,VBG,NNS,PRP$,NNS,NNP,38,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,NNP,VBZ,RB,IN,3,0,0.0,0.0,0.0,0,0,after
VBZ,VBD,NNP,VBZ,NNP,DT,10,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NNP,VBZ,CC,VB,20,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,NNP,VBZ,VBD,DT,21,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,NNP,VBZ,TO,NNS,28,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NNP,VBZ,NNS,NNP,30,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,RB,IN,NNP,DT,7,0,0.0,0.0,0.0,1,0,vague
VBN,VBD,RB,IN,CC,VB,17,0,0.0,0.0,0.0,0,0,vague
VBN,VB,RB,IN,VBD,DT,18,0,0.0,0.0,0.0,0,0,vague
VBN,VB,RB,IN,TO,NNS,25,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,RB,IN,NNS,NNP,27,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,DT,CC,VB,10,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,DT,VBD,DT,11,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,DT,TO,NNS,18,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,DT,NNS,NNP,20,0,0.0,0.0,0.0,0,0,vague
VBD,VB,CC,VB,VBD,DT,1,0,0.0,0.0,0.0,0,0,before
VBD,VB,CC,VB,TO,NNS,8,0,0.0,0.0,0.0,0,0,before
VBD,VBG,CC,VB,NNS,NNP,10,0,0.0,0.0,0.0,0,0,before
VB,VB,VBD,DT,TO,NNS,7,0,0.0,0.0,0.0,0,0,before
VB,VBG,VBD,DT,NNS,NNP,9,0,0.0,0.0,0.0,0,0,before
VB,VBG,TO,NNS,NNS,NNP,2,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,NNP,.,NNP,RB,5,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,.,TO,IN,9,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,.,NNS,TO,17,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,TO,NNS,19,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,RB,IN,34,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,NNP,RB,TO,IN,4,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,NNP,RB,NNS,TO,12,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NNP,RB,TO,NNS,14,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NNP,RB,RB,IN,29,0,0.0,0.0,0.0,0,0,vague
VB,VBN,TO,IN,NNS,TO,8,0,0.0,0.0,0.0,0,0,vague
VB,VBG,TO,IN,TO,NNS,10,0,0.0,0.0,0.0,1,0,vague
VB,VBG,TO,IN,RB,IN,25,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,NNS,TO,TO,NNS,2,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,NNS,TO,RB,IN,17,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,TO,NNS,RB,IN,15,0,0.0,0.0,0.0,1,0,vague
VBG,VB,",",DT,RB,JJR,6,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,",",DT,IN,JJ,9,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,",",DT,NNP,DT,14,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,",",DT,JJR,PRP$,21,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,",",DT,RB,PRP,28,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,",",DT,PRP,JJ,30,1,0.0,0.0,0.0,0,0,vague
VBG,VB,",",DT,TO,PRP$,33,1,0.0,0.0,0.0,0,0,vague
VBG,VB,",",DT,MD,DT,39,2,0.0,0.0,0.0,0,0,vague
VB,VBG,RB,JJR,IN,JJ,3,0,0.0,0.0,0.0,1,0,vague
VB,VBZ,RB,JJR,NNP,DT,8,0,0.0,0.0,0.0,0,0,vague
VB,VBG,RB,JJR,JJR,PRP$,15,0,0.0,0.0,0.0,0,0,vague
VB,VBD,RB,JJR,RB,PRP,22,0,0.0,0.0,0.0,0,0,vague
VB,VBD,RB,JJR,PRP,JJ,24,0,0.0,0.0,0.0,1,0,vague
VB,VB,RB,JJR,TO,PRP$,27,0,0.0,0.0,0.0,0,0,vague
VB,VB,RB,JJR,MD,DT,33,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,IN,JJ,NNP,DT,5,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,IN,JJ,JJR,PRP$,12,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,JJ,RB,PRP,19,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,JJ,PRP,JJ,21,0,0.0,0.0,0.0,1,0,vague
VBG,VB,IN,JJ,TO,PRP$,24,0,0.0,0.0,0.0,0,0,vague
VBG,VB,IN,JJ,MD,DT,30,1,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NNP,DT,JJR,PRP$,7,0,0.0,0.0,0.0,0,0,after
VBZ,VBD,NNP,DT,RB,PRP,14,0,0.0,0.0,0.0,0,0,after
VBZ,VBD,NNP,DT,PRP,JJ,16,0,0.0,0.0,0.0,0,0,after
VBZ,VB,NNP,DT,TO,PRP$,19,0,0.0,0.0,0.0,1,0,vague
VBZ,VB,NNP,DT,MD,DT,25,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,JJR,PRP$,RB,PRP,7,0,0.0,0.0,0.0,0,0,before
VBG,VBD,JJR,PRP$,PRP,JJ,9,0,0.0,0.0,0.0,0,0,before
VBG,VB,JJR,PRP$,TO,PRP$,12,0,0.0,0.0,0.0,0,0,before
VBG,VB,JJR,PRP$,MD,DT,18,1,0.0,0.0,0.0,0,0,before
VBD,VBD,RB,PRP,PRP,JJ,2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,RB,PRP,TO,PRP$,5,0,0.0,0.0,0.0,0,0,before
VBD,VB,RB,PRP,MD,DT,11,1,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,JJ,TO,PRP$,3,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,JJ,MD,DT,9,1,0.0,0.0,0.0,0,0,before
VB,VB,TO,PRP$,MD,DT,6,1,0.0,0.0,0.0,1,0,before
VBG,VBD,NNS,PRP$,NNP,.,14,0,0.0,0.0,0.0,0,0,before
VBG,VBD,NNS,PRP$,PRP,DT,18,0,0.0,0.0,0.0,0,0,before
VBG,VBD,NNS,PRP$,PRP,IN,33,0,0.0,0.0,0.0,0,0,before
VBG,VBD,NNS,PRP$,PRP,DT,39,0,0.0,0.0,0.0,0,0,before
VBG,VBD,NNS,PRP$,PRP,TO,46,0,0.0,0.0,0.0,0,0,before
VBG,VBZ,NNS,PRP$,NN,NNP,56,0,0.0,0.0,0.0,1,0,vague
VBG,VBN,NNS,PRP$,NN,IN,61,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,.,PRP,DT,4,0,0.0,0.0,0.0,0,0,after
VBD,VBD,NNP,.,PRP,IN,19,0,0.0,0.0,0.0,0,0,after
VBD,VBD,NNP,.,PRP,DT,25,0,0.0,0.0,0.0,0,0,after
VBD,VBD,NNP,.,PRP,TO,32,0,0.0,0.0,0.0,0,0,after
VBD,VBZ,NNP,.,NN,NNP,42,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,.,NN,IN,47,0,0.0,0.0,0.0,0,0,after
VBD,VBD,PRP,DT,PRP,IN,15,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,DT,PRP,DT,21,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,DT,PRP,TO,28,0,0.0,0.0,0.0,1,0,vague
VBD,VBZ,PRP,DT,NN,NNP,38,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,PRP,DT,NN,IN,43,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,IN,PRP,DT,6,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,IN,PRP,TO,13,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,IN,NN,NNP,23,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,PRP,IN,NN,IN,28,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,DT,PRP,TO,7,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,DT,NN,NNP,17,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,PRP,DT,NN,IN,22,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,TO,NN,NNP,10,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,PRP,TO,NN,IN,15,0,0.0,0.0,0.0,0,0,after
VBZ,VBN,NN,NNP,NN,IN,5,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,DT,PRP,RB,PRP,9,0,0.0,0.0,0.0,0,0,after
VBP,VBD,DT,PRP,IN,NNP,24,0,0.0,0.0,0.0,0,0,after
VBP,VBD,DT,PRP,NN,NN,36,0,0.0,0.0,0.0,0,0,before
VBP,VBG,DT,PRP,IN,.,39,0,0.0,0.0,0.0,0,0,before
VBP,VBP,DT,PRP,VBZ,RB,43,0,0.0,0.0,0.0,0,0,vague
VBP,VBN,DT,PRP,",",IN,51,0,0.0,0.0,0.0,0,0,after
VBP,VB,DT,PRP,RB,IN,59,1,0.0,0.0,0.0,0,0,after
VBG,VBD,RB,PRP,IN,NNP,15,0,0.0,0.0,0.0,0,0,after
VBG,VBD,RB,PRP,NN,NN,27,0,0.0,0.0,0.0,0,0,before
VBG,VBG,RB,PRP,IN,.,30,0,0.0,0.0,0.0,0,0,before
VBG,VBP,RB,PRP,VBZ,RB,34,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,RB,PRP,",",IN,42,0,0.0,0.0,0.0,0,0,after
VBG,VB,RB,PRP,RB,IN,50,1,0.0,0.0,0.0,0,0,after
VBD,VBD,IN,NNP,NN,NN,12,0,0.0,0.0,0.0,0,0,before
VBD,VBG,IN,NNP,IN,.,15,0,0.0,0.0,0.0,0,0,before
VBD,VBP,IN,NNP,VBZ,RB,19,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,IN,NNP,",",IN,27,0,0.0,0.0,0.0,0,0,before
VBD,VB,IN,NNP,RB,IN,35,1,0.0,0.0,0.0,0,0,before
VBD,VBG,NN,NN,IN,.,3,0,0.0,0.0,0.0,0,0,before
VBD,VBP,NN,NN,VBZ,RB,7,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NN,NN,",",IN,15,0,0.0,0.0,0.0,0,0,after
VBD,VB,NN,NN,RB,IN,23,1,0.0,0.0,0.0,1,0,after
VBG,VBP,IN,.,VBZ,RB,4,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,IN,.,",",IN,12,0,0.0,0.0,0.0,0,0,after
VBG,VB,IN,.,RB,IN,20,1,0.0,0.0,0.0,0,0,after
VBP,VBN,VBZ,RB,",",IN,8,0,0.0,0.0,0.0,0,0,vague
VBP,VB,VBZ,RB,RB,IN,16,1,0.0,0.0,0.0,0,0,vague
VBN,VB,",",IN,RB,IN,8,1,0.0,0.0,0.0,0,0,before
VBP,VBG,PRP,JJ,VBP,TO,7,0,0.0,0.0,0.0,0,0,after
VBP,VBD,PRP,JJ,NNP,.,26,0,0.0,0.0,0.0,0,0,before
VBP,VBZ,PRP,JJ,NNP,DT,31,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,JJ,NNP,VBN,39,0,0.0,0.0,0.0,1,0,after
VBP,VBG,PRP,JJ,VB,DT,45,0,0.0,0.0,0.0,1,0,vague
VBG,VBD,VBP,TO,NNP,.,19,0,0.0,0.0,0.0,0,0,before
VBG,VBZ,VBP,TO,NNP,DT,24,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBP,TO,NNP,VBN,32,0,0.0,0.0,0.0,0,0,before
VBG,VBG,VBP,TO,VB,DT,38,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,.,NNP,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,NNP,VBN,13,0,0.0,0.0,0.0,0,0,before
VBD,VBG,NNP,.,VB,DT,19,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NNP,DT,NNP,VBN,8,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NNP,DT,VB,DT,14,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,VBN,VB,DT,6,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,NNP,.,VBZ,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,PRP,.,13,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBP,NNP,.,NNS,JJ,19,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBZ,DT,PRP,.,8,0,0.0,0.0,0.0,0,0,vague
VBN,VBP,VBZ,DT,NNS,JJ,14,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,.,NNS,JJ,6,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNS,IN,NNP,CD,14,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBZ,NNS,IN,WDT,NNS,30,0,0.0,0.0,0.0,0,0,before
VBD,VBN,NNS,IN,VBN,IN,39,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,NNP,CD,WDT,NNS,16,0,0.0,0.0,0.0,0,0,before
VBD,VBN,NNP,CD,VBN,IN,25,0,0.0,0.0,0.0,0,0,before
VBZ,VBN,WDT,NNS,VBN,IN,9,0,0.0,0.0,0.0,1,0,vague
VBD,VB,NNP,IN,MD,TO,6,1,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,IN,TO,PRP$,8,1,0.0,0.0,0.0,0,0,before
VBD,VBP,NNP,IN,PRP,NN,14,1,0.0,0.0,0.0,0,0,after
VBD,VBP,NNP,IN,NNS,TO,18,1,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,IN,TO,JJR,20,1,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,IN,PRP,.,28,1,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,NNP,IN,MD,RBR,33,2,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,IN,PRP,NN,50,2,0.0,0.0,0.0,0,0,after
VBD,VBG,NNP,IN,NN,PRP,52,2,0.0,0.0,0.0,0,0,after
VBD,VBN,NNP,IN,NN,IN,74,2,0.0,0.0,0.0,0,0,vague
VB,VB,MD,TO,TO,PRP$,2,0,0.0,0.0,0.0,0,0,before
VB,VBP,MD,TO,PRP,NN,8,0,0.0,0.0,0.0,0,0,after
VB,VBP,MD,TO,NNS,TO,12,0,0.0,0.0,0.0,0,0,vague
VB,VB,MD,TO,TO,JJR,14,0,0.0,0.0,0.0,0,0,vague
VB,VBD,MD,TO,PRP,.,22,0,0.0,0.0,0.0,0,0,after
VB,VB,MD,TO,MD,RBR,27,1,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,TO,PRP,NN,44,1,0.0,0.0,0.0,0,0,after
VB,VBG,MD,TO,NN,PRP,46,1,0.0,0.0,0.0,0,0,after
VB,VBN,MD,TO,NN,IN,68,1,0.0,0.0,0.0,0,0,vague
VB,VBP,TO,PRP$,PRP,NN,6,0,0.0,0.0,0.0,0,0,after
VB,VBP,TO,PRP$,NNS,TO,10,0,0.0,0.0,0.0,0,0,vague
VB,VB,TO,PRP$,TO,JJR,12,0,0.0,0.0,0.0,0,0,vague
